,Last Name,First Name,Affiliation,Author ID,ORCID,Research Areas,Warning
386,Miranda,Charmaine A.,The University of British Columbia,22634815700,,MEDI (2); BIOC (1),
387,Miremadi,Saman,Vancouver General Hospital,36776440700,,MEDI (3),
388,Mirmiran,Jamaluddin,,,,,no authors found with criteria
389,Misri,Nicholas,,,,,no authors found with criteria
390,Mithani,Akber,"University of British Columbia, Faculty of Medicine",22035440500,,MEDI (6); NURS (2); DENT (1),
391,Molgat,Carmen V.,"University of British Columbia, Faculty of Medicine",12040705800,,MEDI (4); PSYC (2); NEUR (2),
392,Moniwa,Emiko,,,,,no authors found with criteria
393,Montalbetti,David J.,The University of British Columbia,6507044801,,MEDI (2),
394,More,Susan,,,,,no authors found with criteria
395,Moretti,Jessica,,,,,no authors found with criteria
396,Morris,Emily M.,"University of British Columbia, Faculty of Medicine",56768908600,,MEDI (55); BIOC (9); MULT (1),
397,Murley,Nolan,,,,,no authors found with criteria
398,Murphy,Timothy H.,"University of British Columbia, Faculty of Medicine",7401632487,0000-0002-0093-4490,NEUR (184); BIOC (112); MEDI (107),
399,Murray,Candice,BC​ Children​'​​s Hospital,7402491720,,PSYC (14); MEDI (7); NEUR (2),
400,Musacchio,Mafalda,,,,,no authors found with criteria
401,Na,Jennifer Jiwon,The University of British Columbia,56091092700,,PSYC (12); MEDI (9); SOCI (4),
402,Naccarato,Saverio,,,,,no authors found with criteria
403,Naidoo,Smita,,,,,no authors found with criteria
404,Narang,Paminder,,,,,no authors found with criteria
405,Narang,Satinder,,,,,no authors found with criteria
406,Nazif,Anna,,,,,no authors found with criteria
407,Neelakant,Harish,,,,,no authors found with criteria
408,Nerenberg,Lucila,The University of British Columbia,57214934599,,MEDI (1),
409,Neufeld,Andrew,,,,,no authors found with criteria
410,Ngan,Elton T.C.,The University of British Columbia,6603918292,,NEUR (39); MEDI (27); PSYC (12),
411,Nicholls,Tonia Lee,,,,,no authors found with criteria
412,Northcott,Colleen J.,The University of British Columbia,6603126420,,MEDI (11); SOCI (2); NEUR (2),
413,Nunez,Carlos,The University of British Columbia,57200697785,,MEDI (2),
414,Ocana,Michael,,,,,no authors found with criteria
415,Ogrodniczuk,John S.,The University of British Columbia,7003941225,,MEDI (319); PSYC (200); SOCI (53),
416,Ohiaeri,Onyema,,,,,no authors found with criteria
417,Ohiaeri,Chinweoke,,,,,no authors found with criteria
418,O'Neill,Ryan,The University of British Columbia,57211911054,,MEDI (1),
419,Ono,Erika,The University of British Columbia,57208317891,,MEDI (1),
420,Orujy Jukar,Taiebeh,,,,,no authors found with criteria
421,Oswald,Tyler,,,,,no authors found with criteria
422,Otasowie,Aiwuyo,,,,,no authors found with criteria
423,Panenka,William J.,The University of British Columbia,55305981100,0000-0001-7143-6512,MEDI (143); NEUR (31); PSYC (23),
424,Parmar,Varinderjit,,,,,no authors found with criteria
425,Passmore,Michael J.,Providence Health Care Canada,8558956500,,MEDI (21); NEUR (12); PSYC (7),
426,Patrick,Lance,,,,,no authors found with criteria
427,Pattison,Mark,,,,,no authors found with criteria
428,Patton,Sheila W.,St. Paul's Hospital,7102203866,,MEDI (3),
429,Paulsen,Eric,,,,,no authors found with criteria
430,Pavlidis,Paul,Michael Smith Laboratories,7004159655,0000-0002-0426-5028,BIOC (160); MEDI (115); NEUR (60),
431,Penner,Erika K.,BC​ Children​'​​s Hospital,36620567700,0000-0002-3347-702X,MEDI (8); SOCI (4); PSYC (3),
432,Penner,Courtney,,,,,no authors found with criteria
433,Perel-Panar,Carina,The University of British Columbia,57190869718,,MEDI (3),
434,Persaud,Rainer,The University of British Columbia,57156090400,,MEDI (1); NEUR (1),
435,Phaterpekar,Hem,,,,,no authors found with criteria
436,Phillips,Anthony G.,"University of British Columbia, Faculty of Medicine",7401658611,,NEUR (322); PHAR (160); BIOC (140),
437,Pipher,Bruce,,,,,no authors found with criteria
438,Pitcher,Amanda,,,,,no authors found with criteria
439,Poitras,Susan,BC Women’s Hospital + Health Centre,57972471900,,MEDI (1); NURS (1),
440,Poyner-Del Vento,Patrick,,,,,no authors found with criteria
441,Prenger,Jeremy L,,,,,no authors found with criteria
442,Price,Kelly J.,The University of British Columbia,7201789498,0000-0003-0371-5100,PSYC (7); MEDI (4),
443,Prystawa,Barbara,,,,,no authors found with criteria
444,Pullmer,Lewis,,,,,no authors found with criteria
445,Raina,Raj,,,,,no authors found with criteria
446,Ramirez,Saby,,,,,no authors found with criteria
447,Ramperti,Nicolas,,,,,no authors found with criteria
448,Randhawa,Ramandeep S.,UBC Hospital,55524284000,,PSYC (2),
