,title,eid,publication year,last name,first name,member id,irp,2018,2019,2020,2021,2022,2023
288,Long-acting injectable antipsychotics for early psychosis: A comprehensive systematic review,2-s2.0-85129156057,2022,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,0,0,10
289,Characterizing Traumatic Brain Injury and Its Association with Losing Stable Housing in a Community-based Sample,2-s2.0-85102529048,2022,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,1,1,1
290,Antipsychotic Drug-Induced Increases in Peripheral Catecholamines are Associated With Glucose Intolerance,2-s2.0-85125996374,2022,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,0,1,1
291,Traumatic brain injury in precariously housed persons: Incidence and risks,2-s2.0-85123837927,2022,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,0,1,0
292,Psychometric properties and correlates of the Beck Depression Inventory in a community-based and homeless or precariously housed sample,2-s2.0-85125605289,2021,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,0,1,1
293,Efficacy and tolerability of aripiprazole versus D<inf>2</inf> antagonists in the early course of schizophrenia: a systematic review and meta-analysis,2-s2.0-85106930785,2021,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,0,6,2
294,Population pharmacokinetics and dosing of long-acting injectable antipsychotics,2-s2.0-85115284657,2021,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,0,0,0
295,"Component Processes of Decision Making in a Community Sample of Precariously Housed Persons: Associations With Learning and Memory, and Health-Risk Behaviors",2-s2.0-85110637157,2021,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,0,0,0
296,A ganglionic blocker and adrenoceptor ligands modify clozapine-induced insulin resistance,2-s2.0-85107279388,2021,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,0,3,0
297,Proteomic identification of select protein variants of the SNARE interactome associated with cognitive reserve in a large community sample,2-s2.0-85101898014,2021,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,1,2,1
298,"A new hypertonic saline assay for analgesic screening in mice: effects of animal strain, sex, and diurnal phase",2-s2.0-85101183822,2021,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,0,0,1
299,Practical Strategies Using Medical Cannabis to Reduce Harms Associated With Long Term Opioid Use in Chronic Pain,2-s2.0-85105966798,2021,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,2,9,5
300,Duration of Neurocognitive Impairment With Medical Cannabis Use: A Scoping Review,2-s2.0-85103308834,2021,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,5,3,6
301,Differential effects of cannabis exposure during early versus later adolescence on the expression of psychosis in homeless and precariously housed adults,2-s2.0-85090838640,2021,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,4,3,3
302,Relationship between clozapine dose and severity of obsessive-compulsive symptoms,2-s2.0-85100026551,2021,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,0,0,0
303,A Focused Review of the Metabolic Side-Effects of Clozapine,2-s2.0-85102266557,2021,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,5,9,8
304,Characterization of Bodily Pain and Use of Both Prescription and Non-Prescription Opioids in Tenants of Precarious Housing,2-s2.0-85111736579,2021,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,0,0,3
305,High-Dose Fluvoxamine Augmentation to Clozapine in Treatment-Resistant Psychosis,2-s2.0-85102658071,2021,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,0,1,1
306,A comparison of the metabolic side-effects of the second-generation antipsychotic drugs risperidone and paliperidone in animal models,2-s2.0-85100355355,2021,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,0,5,1
307,Recreational Cannabis Use before and after Legalization in Women with Pelvic Pain,2-s2.0-85099428697,2021,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,2,5,4
308,Differential Effects of Acute Treatment With Antipsychotic Drugs on Peripheral Catecholamines,2-s2.0-85097600491,2020,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,6,4,4
309,"Cerebral Small Vessel Disease, Risk Factors, and Cognition in Tenants of Precarious Housing",2-s2.0-85094932254,2020,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,4,1,6
310,A comparison of the effects of clozapine and its metabolite norclozapine on metabolic dysregulation in rodent models,2-s2.0-85071307491,2020,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,5,5,0,0
311,"Associations of substance use, psychosis, and mortality among people living in precarious housing or homelessness: A longitudinal, community-based study in Vancouver, Canada",2-s2.0-85087661053,2020,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,7,14,6
312,Amygdala Nuclei Volumes Are Selectively Associated With Social Network Size in Homeless and Precariously Housed Persons,2-s2.0-85087145371,2020,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,2,0,1
313,Traumatic Brain Injury: An Underappreciated Determinant of Health in Individuals Who are Homeless or Precariously Housed,2-s2.0-85084090841,2020,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,0,0,0
314,Clozapine-associated obsessive-compulsive symptoms and their management: A systematic review and analysis of 107 reported cases,2-s2.0-85079786965,2020,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,1,7,2,3
315,Cannabis extract CT-921 has a high efficacy– adverse effect profile in a neuropathic pain model,2-s2.0-85089552893,2020,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,3,2,3
316,Treatment algorithm for the use of psychopharmacological agents in individuals prenatally exposed to alcohol and/or with diagnosis of fetal alcohol spectrum disorder (Fasd),2-s2.0-85088519142,2020,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,4,4,1
317,Traumatic brain injury in homeless and marginally housed individuals: a systematic review and meta-analysis,2-s2.0-85077727549,2020,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,10,21,21,16
318,Decreased medial entorhinal cortical thickness in olanzapine exposed female rats is not ameliorated by exercise,2-s2.0-85076317124,2020,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,0,0,0
319,Prefrontal fatty acid composition in schizophrenia and bipolar disorder: Association with reelin expression,2-s2.0-85020070812,2020,Barr,Alasdair,35474239200,Mental Health & Addictions,2,1,4,2,3,3
320,A comparison of regional brain volumes and white matter connectivity in subjects with stimulant induced psychosis versus schizophrenia,2-s2.0-85068133706,2019,Barr,Alasdair,35474239200,Mental Health & Addictions,0,1,1,2,4,2
321,The SNAP25 Interactome in Ventromedial Caudate in Schizophrenia Includes the Mitochondrial Protein ARF1,2-s2.0-85060347156,2019,Barr,Alasdair,35474239200,Mental Health & Addictions,0,2,1,2,4,0
322,Reduced SNAP25 Protein Fragmentation Contributes to SNARE Complex Dysregulation in Schizophrenia Postmortem Brain,2-s2.0-85059699354,2019,Barr,Alasdair,35474239200,Mental Health & Addictions,0,2,3,3,1,1
323,"Characterization of mental health in cannabis dispensary users, using structured clinical interviews and standardized assessment instruments",2-s2.0-85074350414,2019,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,6,2,3
324,Cognitive Impairment in Marginally Housed Youth: Prevalence and Risk Factors,2-s2.0-85074178239,2019,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,1,3,4
325,"Social and structural factors associated with substance use within the support network of adults living in precarious housing in a socially marginalized neighborhood of Vancouver, Canada",2-s2.0-85072564368,2019,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,1,5,5,1
326,Prevalence and risk factors of brain infarcts and associations with cognitive performance in tenants of marginal housing,2-s2.0-85068840168,2019,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,1,2,1,5
327,Repeated Testing with the Hypertonic Saline Assay in Mice for Screening of Analgesic Activity,2-s2.0-85068418077,2019,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,1,0,0
328,Cognitive profiles and associated structural brain networks in a multimorbid sample of marginalized adults,2-s2.0-85067859433,2019,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,2,4,2
329,Volumes of the Hippocampal Formation Differentiate Component Processes of Memory in a Community Sample of Homeless and Marginally Housed Persons,2-s2.0-85065896343,2019,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,3,2,3
330,Diffusion tensor imaging of neurocognitive profiles in a community cohort living in marginal housing,2-s2.0-85063106316,2019,Barr,Alasdair,35474239200,Mental Health & Addictions,0,3,0,1,0,1
331,The synaptic pathology of cognitive life,2-s2.0-85075423841,2019,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,3,4,2,1
332,Association between serum lipids and antipsychotic response in schizophrenia,2-s2.0-85072847209,2019,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,4,7,5,0
333,Clozapine-induced obsessive– compulsive symptoms: Mechanisms and treatment,2-s2.0-85058879198,2019,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,4,5,3,4
334,Exercise-induced hippocampal neurogenesis: 5-HT<inf>3</inf> receptor antagonism by antipsychotics as a potential limiting factor in Schizophrenia,2-s2.0-85041508527,2018,Barr,Alasdair,35474239200,Mental Health & Addictions,1,2,0,1,1,0
335,The utility of psychotropic drugs on patients with Fetal Alcohol Spectrum Disorder (FASD): a systematic review,2-s2.0-85052938484,2018,Barr,Alasdair,35474239200,Mental Health & Addictions,0,2,3,2,4,0
336,Antipsychotic-Associated Symptoms of Tourette Syndrome: A Systematic Review,2-s2.0-85052243929,2018,Barr,Alasdair,35474239200,Mental Health & Addictions,0,2,4,4,0,0
337,Reversal of Dopamine Supersensitivity as a Mechanism of Action of Clozapine,2-s2.0-85051087417,2018,Barr,Alasdair,35474239200,Mental Health & Addictions,1,0,1,6,1,0
338,Antipsychotic prescribing patterns on admission to and at discharge from a tertiary care program for treatment-resistant psychosis,2-s2.0-85052313843,2018,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,1,4,0,2
339,A systematic review of the effects of CYP2D6 phenotypes on risperidone treatment in children and adolescents,2-s2.0-85050159226,2018,Barr,Alasdair,35474239200,Mental Health & Addictions,0,1,2,5,3,0
340,Frontotemporal dysregulation of the SNARE protein interactome is associated with faster cognitive decline in old age,2-s2.0-85042864432,2018,Barr,Alasdair,35474239200,Mental Health & Addictions,0,8,3,6,3,2
341,Statin add-on therapy for schizophrenia: Is the effect the same for clozapine?,2-s2.0-85045447716,2018,Barr,Alasdair,35474239200,Mental Health & Addictions,1,1,0,1,0,0
342,Maternal exercise increases but concurrent maternal fluoxetine prevents the increase in hippocampal neurogenesis of adult offspring,2-s2.0-85044785160,2018,Barr,Alasdair,35474239200,Mental Health & Addictions,0,1,2,3,2,0
343,Cognitive deficits in individuals with methamphetamine use disorder: A meta-analysis,2-s2.0-85041482574,2018,Barr,Alasdair,35474239200,Mental Health & Addictions,6,17,25,48,44,34
344,Clozapine-induced cardiovascular side effects and autonomic dysfunction: A systematic review,2-s2.0-85045076771,2018,Barr,Alasdair,35474239200,Mental Health & Addictions,1,4,8,14,6,6
345,Clinical and functional characteristics of young adults living in single room occupancy housing: preliminary findings from a 10-year longitudinal study,2-s2.0-85049152605,2018,Barr,Alasdair,35474239200,Mental Health & Addictions,1,3,2,2,5,3
346,"Rapid change in fentanyl prevalence in a community-based, high-risk sample",2-s2.0-85043342878,2018,Barr,Alasdair,35474239200,Mental Health & Addictions,4,7,7,8,4,4
347,Effects of physical activity on the symptoms of Tourette syndrome: A systematic review,2-s2.0-85040257163,2018,Barr,Alasdair,35474239200,Mental Health & Addictions,0,1,6,2,4,1
348,An intraplantar hypertonic saline assay in mice for rapid screening of analgesics,2-s2.0-85053510889,2018,Barr,Alasdair,35474239200,Mental Health & Addictions,0,2,2,2,0,0
349,"Clozapine, elevated heart rate and QTc prolongation",2-s2.0-85038840357,2018,Barr,Alasdair,35474239200,Mental Health & Addictions,3,0,0,4,2,1
350,Voluntary running influences the efficacy of fluoxetine in a model of postpartum depression,2-s2.0-85030693209,2018,Barr,Alasdair,35474239200,Mental Health & Addictions,7,7,7,6,7,1
351,Verbal memory improvement in first-episode psychosis APOE-ε4 carriers: A pleiotropic effect?,2-s2.0-85037738811,2017,Barr,Alasdair,35474239200,Mental Health & Addictions,1,2,2,1,1,0
352,Traumatic Brain Injury in a Community-Based Cohort of Homeless and Vulnerably Housed Individuals,2-s2.0-85036510531,2017,Barr,Alasdair,35474239200,Mental Health & Addictions,0,2,6,5,3,2
353,Heart-rate response to alpha <inf>2</inf> -adrenergic receptor antagonism by antipsychotics,2-s2.0-85021818703,2017,Barr,Alasdair,35474239200,Mental Health & Addictions,2,0,0,1,1,0
354,The Hotel Study - Clinical and Health Service Effectiveness in a Cohort of Homeless or Marginally Housed Persons,2-s2.0-85021964362,2017,Barr,Alasdair,35474239200,Mental Health & Addictions,3,6,3,4,6,7
355,Characterization of white matter integrity deficits in cocaine-dependent individuals with substance-induced psychosis compared with non-psychotic cocaine users,2-s2.0-85017054574,2017,Barr,Alasdair,35474239200,Mental Health & Addictions,2,3,0,1,1,0
356,A comparison of psychotic symptoms in subjects with methamphetamine versus cocaine dependence,2-s2.0-85012214842,2017,Barr,Alasdair,35474239200,Mental Health & Addictions,1,4,1,5,4,0
357,Effects of exercise on serum triglycerides and symptoms of schizophrenia,2-s2.0-85014941544,2017,Barr,Alasdair,35474239200,Mental Health & Addictions,2,1,0,2,2,0
358,Decreased cortical FADD protein is associated with clinical dementia and cognitive decline in an elderly community sample,2-s2.0-85015897461,2017,Barr,Alasdair,35474239200,Mental Health & Addictions,3,4,4,3,1,0
359,Presynaptic proteins complexin-I and complexin-II differentially influence cognitive function in early and late stages of Alzheimer’s disease,2-s2.0-84995804518,2017,Barr,Alasdair,35474239200,Mental Health & Addictions,2,5,6,3,5,3
360,Antipsychotic induced dopamine supersensitivity psychosis: A comprehensive review,2-s2.0-85011728929,2017,Barr,Alasdair,35474239200,Mental Health & Addictions,7,4,8,16,10,6
361,Structural brain markers are differentially associated with neurocognitive profiles in socially marginalized people with multimorbid illness,2-s2.0-84987923133,2017,Barr,Alasdair,35474239200,Mental Health & Addictions,0,6,0,0,1,3
362,"Response to the Letter to the Editor on ""paliperidone Palmitate Long-Acting Injectable Given Intramuscularly in the Deltoid Versus the Gluteal Muscle: Are They Therapeutically Equivalent?""",2-s2.0-84995513516,2016,Barr,Alasdair,35474239200,Mental Health & Addictions,0,0,0,0,0,0
363,Proposing the Use of Partial AUC as an Adjunctive Measure in Establishing Bioequivalence Between Deltoid and Gluteal Administration of Long-Acting Injectable Antipsychotics,2-s2.0-84971003170,2016,Barr,Alasdair,35474239200,Mental Health & Addictions,3,1,0,2,2,0
364,Quantitative mass spectrometry reveals changes in SNAP-25 isoforms in schizophrenia,2-s2.0-84959871208,2016,Barr,Alasdair,35474239200,Mental Health & Addictions,2,4,1,4,0,0
365,Subcortical grey matter alterations in cocaine dependent individuals with substance-induced psychosis compared to non-psychotic cocaine users,2-s2.0-84995691219,2016,Barr,Alasdair,35474239200,Mental Health & Addictions,3,2,0,2,1,0
366,A Tetra-Primer Amplification Refractory System Technique for the Cost-Effective and Novel Genotyping of Eight Single-Nucleotide Polymorphisms of the Catechol-O-Methyltransferase Gene,2-s2.0-84981729565,2016,Barr,Alasdair,35474239200,Mental Health & Addictions,0,2,0,0,0,0
367,Elevated clozapine plasma concentration secondary to a urinary tract infection: Proposed mechanisms,2-s2.0-84977517041,2016,Barr,Alasdair,35474239200,Mental Health & Addictions,4,3,1,0,1,0
368,Factors affecting severity of positive and negative symptoms of psychosis in a polysubstance using population with psychostimulant dependence,2-s2.0-84973149512,2016,Barr,Alasdair,35474239200,Mental Health & Addictions,1,3,2,4,1,0
369,Breakthrough symptoms after switching long-acting injectable paliperidone palmitate from the gluteal to the deltoid site of administration,2-s2.0-84964769159,2016,Barr,Alasdair,35474239200,Mental Health & Addictions,1,0,0,1,0,0
370,Loss of Munc18-1 long splice variant in GABAergic terminals is associated with cognitive decline and increased risk of dementia in a community sample,2-s2.0-84949431477,2015,Barr,Alasdair,35474239200,Mental Health & Addictions,5,4,1,6,2,3
371,Incidence of and Risk Factors for Delirium after Cardiac Surgery at a Quaternary Care Center: A Retrospective Cohort Study,2-s2.0-84983135260,2015,Barr,Alasdair,35474239200,Mental Health & Addictions,5,6,0,5,5,5
372,The Pharmacokinetics of Second-Generation Long-Acting Injectable Antipsychotics: Limitations of Monograph Values,2-s2.0-84950316316,2015,Barr,Alasdair,35474239200,Mental Health & Addictions,2,1,2,3,1,1
373,Cognition and plasma ratio of clozapine to N-desmethylclozapine in patients with clozapine-resistant schizophrenia,2-s2.0-84949310038,2015,Barr,Alasdair,35474239200,Mental Health & Addictions,2,1,2,2,1,1
374,A case of pseudo-Stauffer's syndrome related to asenapine use,2-s2.0-84949255003,2015,Barr,Alasdair,35474239200,Mental Health & Addictions,1,0,0,0,0,0
375,White matter deficits assessed by diffusion tensor imaging and cognitive dysfunction in psychostimulant users with comorbid human immunodeficiency virus infection Psychiatry,2-s2.0-84942924855,2015,Barr,Alasdair,35474239200,Mental Health & Addictions,2,9,1,4,1,0
376,Increased SNARE Protein-Protein Interactions in Orbitofrontal and Anterior Cingulate Cortices in Schizophrenia,2-s2.0-84934914822,2015,Barr,Alasdair,35474239200,Mental Health & Addictions,4,10,4,4,4,3
377,"Development of a cost-efficient novel method for rapid, concurrent genotyping of five common single nucleotide polymorphisms of the brain derived neurotrophic factor (BDNF) gene by tetra-primer amplification refractory mutation system",2-s2.0-84940789230,2015,Barr,Alasdair,35474239200,Mental Health & Addictions,0,1,1,0,2,0
378,Paliperidone Palmitate Long-Acting Injectable Given Intramuscularly in the Deltoid Versus the Gluteal Muscle: Are They Therapeutically Equivalent?,2-s2.0-84936945822,2015,Barr,Alasdair,35474239200,Mental Health & Addictions,2,1,1,5,0,1
379,Exercise prevents downregulation of hippocampal presynaptic proteins following olanzapine-elicited metabolic dysregulation in rats: Distinct roles of inhibitory and excitatory terminals,2-s2.0-84934963511,2015,Barr,Alasdair,35474239200,Mental Health & Addictions,4,2,0,2,0,0
380,Neuroleptic malignant syndrome: A review from a clinically oriented perspective,2-s2.0-84938699073,2015,Barr,Alasdair,35474239200,Mental Health & Addictions,17,9,12,20,16,9
381,Therapeutic Drug Levels of Second Generation Antipsychotics in Youth: A Systematic Review,2-s2.0-84928311270,2015,Barr,Alasdair,35474239200,Mental Health & Addictions,7,1,6,1,3,1
382,Response trajectories to clozapine in a secondary analysis of pivotal trials support using treatment response to subtype schizophrenia,2-s2.0-85018200716,2015,Barr,Alasdair,35474239200,Mental Health & Addictions,1,1,5,2,0,2
383,Incidence and risk factors for impaired mobility in older cardiac surgery patients during the early postoperative period,2-s2.0-84924543426,2015,Barr,Alasdair,35474239200,Mental Health & Addictions,0,2,3,1,1,1
384,"Effects of haloperidol and clozapine administration on oxidative stress in rat brain, liver and serum",2-s2.0-84922962770,2015,Barr,Alasdair,35474239200,Mental Health & Addictions,5,0,3,5,4,0
385,"Spines, Synapses, and Schizophrenia",2-s2.0-84960912627,2015,Barr,Alasdair,35474239200,Mental Health & Addictions,1,2,2,1,0,1
386,Mortality from treatable illnesses in marginally housed adults: A prospective cohort study,2-s2.0-84941553267,2015,Barr,Alasdair,35474239200,Mental Health & Addictions,2,5,1,4,6,3
387,Treatment of clozapine-associated weight gain: A systematic review,2-s2.0-84925497728,2015,Barr,Alasdair,35474239200,Mental Health & Addictions,8,3,2,6,4,1
388,Postoperative delirium following transcatheter aortic valve implantation: a historical cohort study,2-s2.0-84922095812,2015,Barr,Alasdair,35474239200,Mental Health & Addictions,4,5,6,3,2,6
389,Symptom changes in five dimensions of the Positive and Negative Syndrome Scale in refractory psychosis,2-s2.0-84902598957,2014,Barr,Alasdair,35474239200,Mental Health & Addictions,2,1,1,1,3,4
390,"Neurocognitive profiles of marginally housed persons with comorbid substance dependence, viral infection, and psychiatric illness",2-s2.0-84926172156,2014,Barr,Alasdair,35474239200,Mental Health & Addictions,0,5,0,2,1,4
391,An evaluation of the effects of the novel antipsychotic drug lurasidone on glucose tolerance and insulin resistance: A comparison with olanzapine,2-s2.0-84907462257,2014,Barr,Alasdair,35474239200,Mental Health & Addictions,1,3,3,5,1,0
392,Clozapine administered once versus twice daily: Does it make a difference?,2-s2.0-84892371620,2014,Barr,Alasdair,35474239200,Mental Health & Addictions,1,0,2,2,2,1
393,Prevalence and patterns of antipsychotic use in youth at the time of admission and discharge from an inpatient psychiatric facility,2-s2.0-84891744439,2014,Barr,Alasdair,35474239200,Mental Health & Addictions,4,2,1,1,1,1
394,Antidiabetic-drug combination treatment for glucose intolerance in adult female rats treated acutely with olanzapine,2-s2.0-84886388452,2014,Barr,Alasdair,35474239200,Mental Health & Addictions,3,0,6,4,1,0
395,Cardiovascular effects of acute treatment with the antipsychotic drug olanzapine in rats,2-s2.0-85027954793,2014,Barr,Alasdair,35474239200,Mental Health & Addictions,0,2,1,1,0,0
396,"Improving metabolic and cardiovascular health at an early psychosis intervention program in Vancouver, Canada",2-s2.0-84907945901,2014,Barr,Alasdair,35474239200,Mental Health & Addictions,1,1,2,3,3,0
397,Managing ADHD and disruptive behaviour disorders with combination psychostimulant and antipsychotic treatment,2-s2.0-84900831750,2014,Barr,Alasdair,35474239200,Mental Health & Addictions,1,0,0,0,1,0
398,Pharmacological treatment of antipsychotic-induced dyslipidemia and hypertension,2-s2.0-84897500213,2014,Barr,Alasdair,35474239200,Mental Health & Addictions,3,4,3,9,5,3
399,Routine exercise ameliorates the metabolic side-effects of treatment with the atypical antipsychotic drug olanzapine in rats,2-s2.0-84888628535,2014,Barr,Alasdair,35474239200,Mental Health & Addictions,4,3,6,8,3,1
400,Effects of chronic exercise and treatment with the antipsychotic drug olanzapine on hippocampal volume in adult female rats,2-s2.0-84887324652,2013,Barr,Alasdair,35474239200,Mental Health & Addictions,3,1,4,2,2,1
401,Predictors of persistent psychotic symptoms in persons with methamphetamine abuse receiving psychiatric treatment,2-s2.0-84889776084,2013,Barr,Alasdair,35474239200,Mental Health & Addictions,9,6,2,4,1,2
402,The hotel study: Multimorbidity in a community sample living in marginal housing,2-s2.0-84889600093,2013,Barr,Alasdair,35474239200,Mental Health & Addictions,5,13,7,7,7,8
403,Personalized risk assessment of drug-related harm is associated with health outcomes,2-s2.0-84892397735,2013,Barr,Alasdair,35474239200,Mental Health & Addictions,0,2,0,1,0,0
404,A retrospective study of antipsychotic drug switching in a pediatric population,2-s2.0-84885016531,2013,Barr,Alasdair,35474239200,Mental Health & Addictions,1,0,0,4,0,0
405,Chronic benign neutropenia/agranulocytosis associated with non-clozapine antipsychotics,2-s2.0-84885197174,2013,Barr,Alasdair,35474239200,Mental Health & Addictions,1,0,0,0,0,0
406,Increased expression of glial fibrillary acidic protein in prefrontal cortex in psychotic illness,2-s2.0-84884144854,2013,Barr,Alasdair,35474239200,Mental Health & Addictions,4,8,6,5,8,2
407,Management of Medication-Related Cardiometabolic Risk in Patients with Severe Mental Illness,2-s2.0-84879911055,2013,Barr,Alasdair,35474239200,Mental Health & Addictions,2,1,1,2,0,0
408,Methamphetamine-associated psychosis: A new health challenge in Iran,2-s2.0-84876940127,2013,Barr,Alasdair,35474239200,Mental Health & Addictions,4,4,2,3,1,1
409,"Relationships among depression, PTSD, methamphetamine abuse, and psychosis",2-s2.0-84877671259,2013,Barr,Alasdair,35474239200,Mental Health & Addictions,1,0,1,1,1,0
410,"Methamphetamine use: A comprehensive review of molecular, preclinical and clinical findings",2-s2.0-84876093245,2013,Barr,Alasdair,35474239200,Mental Health & Addictions,36,27,31,28,34,22
411,Antipsychotic polypharmacy increases metabolic dysregulation in female rats,2-s2.0-84876140983,2013,Barr,Alasdair,35474239200,Mental Health & Addictions,2,0,3,3,1,0
412,Peripheral adrenoceptors: The impetus behind glucose dysregulation and insulin resistance,2-s2.0-84874221796,2013,Barr,Alasdair,35474239200,Mental Health & Addictions,5,1,4,6,2,0
413,Metabolic Side-Effects of the Novel Second-Generation Antipsychotic Drugs Asenapine and Iloperidone: A Comparison with Olanzapine,2-s2.0-84872256208,2013,Barr,Alasdair,35474239200,Mental Health & Addictions,0,1,4,8,4,1
414,Much of late life cognitive decline is not due to common neurodegenerative pathologies.,2-s2.0-84891553797,2013,Barr,Alasdair,35474239200,Mental Health & Addictions,31,24,24,16,22,11
415,Antipsychotic and psychostimulant drug combination therapy in attention deficit/hyperactivity and disruptive behavior disorders: A systematic review of efficacy and tolerability,2-s2.0-84875290063,2013,Barr,Alasdair,35474239200,Mental Health & Addictions,3,1,2,7,8,1
416,Teaching Video NeuroImage: Bilateral Horizontal Gaze Palsies With Vertical Ocular Dysmetria From a Demyelinating Lesion of the Pontine Tegmentum,2-s2.0-85121406917,2021,Barton,Jason,57026954300,Sensory Motor Systems & Movement Disorders,0,0,0,0,0,0
417,"Cytomegalovirus antibodies are associated with mood disorders, suicide, markers of neuroinflammation, and microglia activation in postmortem brain samples",2-s2.0-85163724449,2023,Beasley,Clare,7102979717,Mental Health & Addictions,0,0,0,0,0,1
418,"Severe symptoms predict salivary interleukin-6, interleukin-1β, and tumor necrosis factor-α levels in children and youth with obsessive-compulsive disorder",2-s2.0-85124810300,2022,Beasley,Clare,7102979717,Mental Health & Addictions,0,0,0,0,1,0
419,Diffusion kurtosis imaging of white matter in bipolar disorder,2-s2.0-85112558408,2021,Beasley,Clare,7102979717,Mental Health & Addictions,0,0,0,0,5,0
420,Diminished levels of the chemokine fractalkine in post-mortem prefrontal cortex in schizophrenia but not bipolar disorder,2-s2.0-85085477924,2021,Beasley,Clare,7102979717,Mental Health & Addictions,0,0,0,2,6,6
421,Decreased medial entorhinal cortical thickness in olanzapine exposed female rats is not ameliorated by exercise,2-s2.0-85076317124,2020,Beasley,Clare,7102979717,Mental Health & Addictions,0,0,0,0,0,0
422,Prefrontal fatty acid composition in schizophrenia and bipolar disorder: Association with reelin expression,2-s2.0-85020070812,2020,Beasley,Clare,7102979717,Mental Health & Addictions,2,1,4,2,3,3
423,The SNAP25 Interactome in Ventromedial Caudate in Schizophrenia Includes the Mitochondrial Protein ARF1,2-s2.0-85060347156,2019,Beasley,Clare,7102979717,Mental Health & Addictions,0,2,1,2,4,0
424,Reduced SNAP25 Protein Fragmentation Contributes to SNARE Complex Dysregulation in Schizophrenia Postmortem Brain,2-s2.0-85059699354,2019,Beasley,Clare,7102979717,Mental Health & Addictions,0,2,3,3,1,1
425,Evidence for altered cell membrane lipid composition in postmortem prefrontal white matter in bipolar disorder and schizophrenia,2-s2.0-85027983208,2017,Beasley,Clare,7102979717,Mental Health & Addictions,2,1,10,7,6,6
426,Neuroadaptations to antipsychotic drugs: Insights from pre-clinical and human post-mortem studies,2-s2.0-85008951025,2017,Beasley,Clare,7102979717,Mental Health & Addictions,6,2,8,4,2,2
427,Quantitative mass spectrometry reveals changes in SNAP-25 isoforms in schizophrenia,2-s2.0-84959871208,2016,Beasley,Clare,7102979717,Mental Health & Addictions,2,4,1,4,0,0
428,Deficits in axon-associated proteins in prefrontal white matter in bipolar disorder but not schizophrenia,2-s2.0-84976632105,2016,Beasley,Clare,7102979717,Mental Health & Addictions,2,2,3,1,2,1
429,Loss of Munc18-1 long splice variant in GABAergic terminals is associated with cognitive decline and increased risk of dementia in a community sample,2-s2.0-84949431477,2015,Beasley,Clare,7102979717,Mental Health & Addictions,5,4,1,6,2,3
430,Increased SNARE Protein-Protein Interactions in Orbitofrontal and Anterior Cingulate Cortices in Schizophrenia,2-s2.0-84934914822,2015,Beasley,Clare,7102979717,Mental Health & Addictions,4,10,4,4,4,3
431,Exercise prevents downregulation of hippocampal presynaptic proteins following olanzapine-elicited metabolic dysregulation in rats: Distinct roles of inhibitory and excitatory terminals,2-s2.0-84934963511,2015,Beasley,Clare,7102979717,Mental Health & Addictions,4,2,0,2,0,0
