1043,Presynaptic proteins complexin-I and complexin-II differentially influence cognitive function in early and late stages of Alzheimer’s disease,2-s2.0-84995804518,2017,"Ramos-Miguel, Alfredo;Sawada, Ken;Jones, Andrea A.;Thornton, Allen E.;Barr, Alasdair M.;Leurgans, Sue E.;Schneider, Julie A.;Bennett, David A.;Honer, William G.",Honer,William G.,7004460814,2,5,6,3,5,3
1045,"Identification of genes associated with dissociation of cognitive performance and neuropathological burden: Multistep analysis of genetic, epigenetic, and transcriptional data",2-s2.0-85018366108,2017,"White, Charles C.;Yang, Hyun Sik;Yu, Lei;Chibnik, Lori B.;Dawe, Robert J.;Yang, Jingyun;Klein, Hans Ulrich;Felsky, Daniel;Ramos-Miguel, Alfredo;Arfanakis, Konstantinos;Honer, William G.;Sperling, Reisa A.;Schneider, Julie A.;Bennett, David A.;De Jager, Philip L.",Honer,William G.,7004460814,8,6,17,10,10,2
1046,Structural brain markers are differentially associated with neurocognitive profiles in socially marginalized people with multimorbid illness,2-s2.0-84987923133,2017,"Gicas, Kristina M.;Giesbrecht, Chantelle J.;Panenka, William J.;Lang, Donna J.;Smith, Geoffrey N.;Vila-Rodriguez, Fidel;Leonova, Olga;Jones, Andrea A.;Barr, Alasdair M.;Procyshyn, Ric M.;Buchanan, Tari;MacEwan, G. William;Su, Wayne;Vertinsky, A. Talia;Rauscher, Alexander;Honer, William G.;Thornton, Allen E.",Honer,William G.,7004460814,0,6,0,0,1,3
1047,"Response to the Letter to the Editor on ""paliperidone Palmitate Long-Acting Injectable Given Intramuscularly in the Deltoid Versus the Gluteal Muscle: Are They Therapeutically Equivalent?""",2-s2.0-84995513516,2016,"Yin, John;Lee, Lik Hang N.;Barr, Alasdair M.;Honer, William G.;Procyshyn, Ric M.",Honer,William G.,7004460814,0,0,0,0,0,0
1048,Proposing the Use of Partial AUC as an Adjunctive Measure in Establishing Bioequivalence Between Deltoid and Gluteal Administration of Long-Acting Injectable Antipsychotics,2-s2.0-84971003170,2016,"Lee, Lik Hang N.;Choi, Charles;Gershkovich, Pavel;Barr, Alasdair M.;Honer, William G.;Procyshyn, Ric M.",Honer,William G.,7004460814,3,1,0,2,2,0
1050,Subcortical grey matter alterations in cocaine dependent individuals with substance-induced psychosis compared to non-psychotic cocaine users,2-s2.0-84995691219,2016,"Willi, Taylor S.;Lang, Donna J.;Honer, William G.;Smith, Geoff N.;Thornton, Allen E.;Panenka, William J.;Procyshyn, Ric M.;Vila-Rodriguez, Fidel;Su, Wayne;Vertinsky, A. Talia;Leonova, Olga;Rauscher, Alexander;MacEwan, G. William;Barr, Alasdair M.",Honer,William G.,7004460814,3,2,0,2,1,0
1051,Alcohol consumption does not impede recovery from mild to moderate traumatic brain injury,2-s2.0-84983071104,2016,"Silverberg, Noah D.;Panenka, William;Iverson, Grant L.;Brubacher, Jeffrey R.;Shewchuk, Jason R.;Heran, Manraj K.S.;Oh, Gary C.S.;Honer, William G.;Lange, Rael T.",Honer,William G.,7004460814,1,0,1,5,1,0
1052,A Tetra-Primer Amplification Refractory System Technique for the Cost-Effective and Novel Genotyping of Eight Single-Nucleotide Polymorphisms of the Catechol-O-Methyltransferase Gene,2-s2.0-84981729565,2016,"Wang, Cathy K.;Aleksic, Ana;Xu, Michael S.;Procyshyn, Ric M.;Ross, Colin J.;Vila-Rodriguez, Fidel;Ramos-Miguel, Alfredo;Yan, Ryan;Honer, William G.;Barr, Alasdair M.",Honer,William G.,7004460814,0,2,0,0,0,0
1053,Visual working memory deterioration preceding relapse in psychosis,2-s2.0-84975125318,2016,"Hui, C. L.M.;Li, Y. K.;Li, A. W.Y.;Lee, E. H.M.;Chang, W. C.;Chan, S. K.W.;Lam, S. Y.;Thornton, A. E.;Sham, P.;Honer, W. G.;Chen, E. Y.H.",Honer,William G.,7004460814,1,4,2,2,3,2
1054,Elevated clozapine plasma concentration secondary to a urinary tract infection: Proposed mechanisms,2-s2.0-84977517041,2016,"Lee, Lik Hang N.;White, Randall F.;Barr, Alasdair M.;Honer, William G.;Procyshyn, Ric M.",Honer,William G.,7004460814,4,3,1,0,1,0
1055,Factors affecting severity of positive and negative symptoms of psychosis in a polysubstance using population with psychostimulant dependence,2-s2.0-84973149512,2016,"Willi, Taylor S.;Honer, William G.;Thornton, Allen E.;Gicas, Kristina;Procyshyn, Ric M.;Vila-Rodriguez, Fidel;Panenka, William J.;Aleksic, Ana;Leonova, Olga;Jones, Andrea A.;MacEwan, G. William;Barr, Alasdair M.",Honer,William G.,7004460814,1,3,2,4,1,0
1057,Effects of endurance training on brain structures in chronic schizophrenia patients and healthy controls,2-s2.0-84922822260,2016,"Malchow, Berend;Keeser, Daniel;Keller, Katriona;Hasan, Alkomiet;Rauchmann, Boris Stephan;Kimura, Hiroshi;Schneider-Axmann, Thomas;Dechent, Peter;Gruber, Oliver;Ertl-Wagner, Birgit;Honer, William G.;Hillmer-Vogel, Ursula;Schmitt, Andrea;Wobrock, Thomas;Niklas, Andree;Falkai, Peter",Honer,William G.,7004460814,8,7,7,6,6,2
1058,Cognitive effects of high-frequency rTMS in schizophrenia patients with predominant negative symptoms: Results from a multicenter randomized sham-controlled trial,2-s2.0-84966440065,2016,"Hasan, Alkomiet;Guse, Birgit;Cordes, Joachim;Wölwer, Wolfgang;Winterer, Georg;Gaebel, Wolfgang;Langguth, Berthold;Landgrebe, Michael;Eichhammer, Peter;Frank, Elmar;Hajak, Göran;Ohmann, Christian;Verde, Pablo E.;Rietschel, Marcella;Ahmed, Raees;Honer, William G.;Malchow, Berend;Karch, Susanne;Schneider-Axmann, Thomas;Falkai, Peter;Wobrock, Thomas",Honer,William G.,7004460814,4,10,11,8,4,6
1059,Breakthrough symptoms after switching long-acting injectable paliperidone palmitate from the gluteal to the deltoid site of administration,2-s2.0-84964769159,2016,"Procyshyn, Ric M.;Banasch, Jan L.;Barr, Alasdair M.;Honer, William G.",Honer,William G.,7004460814,1,0,0,1,0,0
1061,The positive and negative syndrome scale (PANSS): A three-factor model of psychopathology in marginally housed persons with substance dependence and psychiatric illness,2-s2.0-84962142292,2016,"Giesbrecht, Chantelle J.;O'Rourke, Norm;Leonova, Olga;Strehlau, Verena;Paquet, Karine;Vila-Rodriguez, Fidel;Panenka, William J.;MacEwan, G. William;Smith, Geoffrey N.;Thornton, Allen E.;Honer, William G.",Honer,William G.,7004460814,1,1,2,3,3,3
1065,The Pharmacokinetics of Second-Generation Long-Acting Injectable Antipsychotics: Limitations of Monograph Values,2-s2.0-84950316316,2015,"Lee, Lik Hang N.;Choi, Charles;Collier, Abby C.;Barr, Alasdair M.;Honer, William G.;Procyshyn, Ric M.",Honer,William G.,7004460814,2,1,2,3,1,1
1066,Cognition and plasma ratio of clozapine to N-desmethylclozapine in patients with clozapine-resistant schizophrenia,2-s2.0-84949310038,2015,"Thornton, Allen E.;Procyshyn, Ric M.;Barr, Alasdair M.;MacEwan, G. William;Honer, William G.",Honer,William G.,7004460814,2,1,2,2,1,1
1067,Fatty acid and vitamin interventions in adults with schizophrenia: a systematic review of the current evidence,2-s2.0-84947128361,2015,"Chia, Siok Ching;Henry, Jeyakumar;Mok, Yee Ming;Honer, William G.;Sim, Kang",Honer,William G.,7004460814,0,0,3,2,4,0
1068,White matter deficits assessed by diffusion tensor imaging and cognitive dysfunction in psychostimulant users with comorbid human immunodeficiency virus infection Psychiatry,2-s2.0-84942924855,2015,"Tang, Victor M.;Lang, Donna J.;Giesbrecht, Chantelle J.;Panenka, William J.;Willi, Taylor;Procyshyn, Ric M.;Vila-Rodriguez, Fidel;Jenkins, Willough;Lecomte, Tania;Boyda, Heidi N.;Aleksic, Ana;Macewan, G. William;Honer, William G.;Barr, Alasdair M.",Honer,William G.,7004460814,2,9,1,4,1,0
1070,"Development of a cost-efficient novel method for rapid, concurrent genotyping of five common single nucleotide polymorphisms of the brain derived neurotrophic factor (BDNF) gene by tetra-primer amplification refractory mutation system",2-s2.0-84940789230,2015,"Wang, Cathy K.;Xu, Michael S.;Ross, Colin J.;Lo, Ryan;Procyshyn, Ric M.;Vila-Rodriguez, Fidel;White, Randall F.;Honer, William G.;Barr, Alasdair M.",Honer,William G.,7004460814,0,1,1,0,2,0
1071,Paliperidone Palmitate Long-Acting Injectable Given Intramuscularly in the Deltoid Versus the Gluteal Muscle: Are They Therapeutically Equivalent?,2-s2.0-84936945822,2015,"Yin, John;Collier, Abby C.;Barr, Alasdair M.;Honer, William G.;Procyshyn, Ric M.",Honer,William G.,7004460814,2,1,1,5,0,1
1073,Cortical morphology and early adverse birth events in men with first-episode psychosis,2-s2.0-84946483571,2015,"Smith, G. N.;Thornton, A. E.;Lang, D. J.;Macewan, G. W.;Kopala, L. C.;Su, W.;Honer, W. G.",Honer,William G.,7004460814,3,4,1,2,3,0
1074,"Effects of Endurance Training Combined with Cognitive Remediation on Everyday Functioning, Symptoms, and Cognition in Multiepisode Schizophrenia Patients",2-s2.0-84936742330,2015,"Malchow, Berend;Keller, Katriona;Hasan, Alkomiet;Dörfler, Sebastian;Schneider-Axmann, Thomas;Hillmer-Vogel, Ursula;Honer, William G.;Schulze, Thomas G.;Niklas, Andree;Wobrock, Thomas;Schmitt, Andrea;Falkai, Peter",Honer,William G.,7004460814,7,9,8,8,5,4
1075,Kraepelin revisited: Schizophrenia from degeneration to failed regeneration,2-s2.0-84929944891,2015,"Falkai, P.;Rossner, M. J.;Schulze, T. G.;Hasan, A.;Brzózka, M. M.;Malchow, B.;Honer, W. G.;Schmitt, A.",Honer,William G.,7004460814,9,8,7,12,7,8
1076,"Left prefrontal high-frequency repetitive transcranial magnetic stimulation for the treatment of schizophrenia with predominant negative symptoms: A sham-controlled, randomized multicenter trial",2-s2.0-84929297589,2015,"Wobrock, Thomas;Guse, Birgit;Cordes, Joachim;Wölwer, Wolfgang;Winterer, Georg;Gaebel, Wolfgang;Langguth, Berthold;Landgrebe, Michael;Eichhammer, Peter;Frank, Elmar;Hajak, Göran;Ohmann, Christian;Verde, Pablo E.;Rietschel, Marcella;Ahmed, Raees;Honer, William G.;Malchow, Berend;Schneider-Axmann, Thomas;Falkai, Peter;Hasan, Alkomiet",Honer,William G.,7004460814,11,12,11,20,12,2
1077,Response trajectories to clozapine in a secondary analysis of pivotal trials support using treatment response to subtype schizophrenia,2-s2.0-85018200716,2015,"Honer, William G.;Jones, Andrea A.;Thornton, Allen E.;Barr, Alasdair M.;Procyshyn, Ric M.;Vila-Rodriguez, Fidel",Honer,William G.,7004460814,1,1,5,2,0,2
1078,Hippocampal subfield volumes in first episode and chronic schizophrenia,2-s2.0-84922659022,2015,"Kawano, Mitsuhiko;Sawada, Ken;Shimodera, Shinji;Ogawa, Yasuhiro;Kariya, Shinji;Lang, Donna J.;Inoue, Shimpei;Honer, William G.",Honer,William G.,7004460814,6,3,5,8,6,4
1079,Tau proteins in the temporal and frontal cortices in patients with vascular dementia,2-s2.0-84921902228,2015,"Mukaetova-Ladinska, Elizabeta B.;Abdel-All, Zeinab;Mugica, Estibaliz Santiago;Li, Mosi;Craggs, Lucy J.L.;Oakley, Arthur E.;Honer, William G.;Kalaria, Raj N.",Honer,William G.,7004460814,4,2,2,2,2,1
1080,Dimenhydrinate use disorder with chronic psychosis,2-s2.0-84925641859,2015,"White, Randall F.;Honer, William G.;Procyshyn, Ric M.;Vila-Rodriguez, Fidel",Honer,William G.,7004460814,0,0,0,2,0,0
1081,Cerebrovascular and microglial states are not altered by functional neuroinflammatory gene variant,2-s2.0-84962468687,2015,"Felsky, Daniel;De Jager, Philip L.;Schneider, Julie A.;Arfanakis, Konstantinos;Fleischman, Debra A.;Arvanitakis, Zoe;Honer, William G.;Pouget, Jennie G.;Mizrahi, Romina;Pollock, Bruce G.;Kennedy, James L.;Bennett, David A.;Voineskos, Aristotle N.",Honer,William G.,7004460814,3,0,0,0,1,0
1082,"Spines, Synapses, and Schizophrenia",2-s2.0-84960912627,2015,"Ramos-Miguel, Alfredo;Barr, Alasdair M.;Honer, William G.",Honer,William G.,7004460814,1,2,2,1,0,1
1083,Mortality from treatable illnesses in marginally housed adults: A prospective cohort study,2-s2.0-84941553267,2015,"Jones, Andrea A.;Vila-Rodriguez, Fidel;Leonova, Olga;Langheimer, Verena;Lang, Donna J.;Barr, Alasdair M.;Procyshyn, Ric M.;Smith, Geoffrey N.;Schultz, Krista;Buchanan, Tari;Krausz, Michael;Montaner, Julio S.;Macewan, G. William;Rauscher, Alexander;Panenka, William J.;Thornton, Allen E.;Honer, William G.",Honer,William G.,7004460814,2,5,1,4,6,3
1084,Brain tocopherols related to Alzheimer's disease neuropathology in humans,2-s2.0-84922789502,2015,"Morris, Martha Clare;Schneider, Julie A.;Li, Hong;Tangney, Christy C.;Nag, Sukriti;Bennett, David A.;Honer, William G.;Barnes, Lisa L.",Honer,William G.,7004460814,7,4,12,11,4,5
1086,"Neurocognitive profiles of marginally housed persons with comorbid substance dependence, viral infection, and psychiatric illness",2-s2.0-84926172156,2014,"Gicas, Kristina M.;Vila-Rodriguez, Fidel;Paquet, Karine;Barr, Alasdair M.;Procyshyn, Ric M.;Lang, Donna J.;Smith, Geoffrey N.;Baitz, Heather A.;Giesbrecht, Chantelle J.;Montaner, Julio S.;Krajden, Mel;Krausz, Michael;MacEwan, G. William;Panenka, William J.;Honer, William G.;Thornton, Allen E.",Honer,William G.,7004460814,0,5,0,2,1,4
1087,Targeting synaptic pathology with a novel affinity mass spectrometry approach,2-s2.0-84907960397,2014,"Brinkmalm, Ann;Brinkmalm, Gunnar;Honer, William G.;Moreno, Julie A.;Jakobsson, Joel;Mallucci, Giovanna R.;Zetterberg, Henrik;Blennow, Kaj;Öhrfelt, Annika",Honer,William G.,7004460814,2,5,3,4,1,1
1088,The SORL1 gene and convergent neural risk for Alzheimer's disease across the human lifespan,2-s2.0-84886135459,2014,"Felsky, D.;Szeszko, P.;Yu, L.;Honer, W. G.;De Jager, P. L.;Schneider, J. A.;Malhotra, A. K.;Lencz, T.;Ikuta, T.;Pipitone, J.;Chakravarty, M. M.;Lobaugh, N. J.;Mulsant, B. H.;Pollock, B. G.;Kennedy, J. L.;Bennett, D. A.;Voineskos, A. N.",Honer,William G.,7004460814,3,2,0,2,1,1
1089,An evaluation of the effects of the novel antipsychotic drug lurasidone on glucose tolerance and insulin resistance: A comparison with olanzapine,2-s2.0-84907462257,2014,"Wu, Claire;Yuen, Jessica;Boyda, Heidi N.;Procyshyn, Ric M.;Wang, Cathy K.;Asiri, Yahya I.;Pang, Catherine C.Y.;Honer, William G.;Barr, Alasdair M.",Honer,William G.,7004460814,1,3,3,5,1,0
1092,Clozapine administered once versus twice daily: Does it make a difference?,2-s2.0-84892371620,2014,"Procyshyn, Ric M.;Vila-Rodriguez, Fidel;Honer, William G.;Barr, Alasdair M.",Honer,William G.,7004460814,1,0,2,2,1,2
1093,Sex differences in cognitive functioning in patients with bipolar disorder who recently recovered from a first episode of mania: Data from the Systematic Treatment Optimization Program for Early Mania (STOP-EM),2-s2.0-84891884244,2014,"Bücker, Joana;Popuri, Swetha;Muralidharan, Kesavan;Kozicky, Jan Marie;Baitz, Heather A.;Honer, William G.;Torres, Ivan J.;Yatham, Lakshmi N.",Honer,William G.,7004460814,3,4,2,2,3,3
1094,Prevalence and patterns of antipsychotic use in youth at the time of admission and discharge from an inpatient psychiatric facility,2-s2.0-84891744439,2014,"Procyshyn, Ric M.;Su, Johnny;Elbe, Dean;Liu, Angela Y.;Panenka, William J.;Davidson, Jana;Honer, William G.;Barr, Alasdair M.",Honer,William G.,7004460814,4,2,1,1,1,1
1095,Antidiabetic-drug combination treatment for glucose intolerance in adult female rats treated acutely with olanzapine,2-s2.0-84886388452,2014,"Boyda, Heidi N.;Procyshyn, Ric M.;Asiri, Yahya;Wu, Claire;Wang, Cathy K.;Lo, Ryan;Pang, Catherine C.Y.;Honer, William G.;Barr, Alasdair M.",Honer,William G.,7004460814,3,0,6,4,1,0
1096,SNAP-25 is a promising novel cerebrospinal fluid biomarker for synapse degeneration in Alzheimer's disease,2-s2.0-84990967378,2014,"Brinkmalm, Ann;Brinkmalm, Gunnar;Honer, William G.;Frölich, Lutz;Hausner, Lucrezia;Minthon, Lennart;Hansson, Oskar;Wallin, Anders;Zetterberg, Henrik;Blennow, Kaj;Öhrfelt, Annika",Honer,William G.,7004460814,21,28,26,19,34,20
1097,48 echo T<inf>2</inf> myelin imaging of white matter in first-episode schizophrenia: Evidence for aberrant myelination,2-s2.0-84908371874,2014,"Lang, Donna J.M.;Yip, Eugene;Mackay, Alexander L.;Thornton, Allen E.;Vila-Rodriguez, Fidel;Macewan, G. William;Kopala, Lili C.;Smith, Geoffrey N.;Laule, Cornelia;Macrae, Cassie B.;Honer, William G.",Honer,William G.,7004460814,5,3,8,9,3,1
1098,Treatment delay and pathways to care in early psychosis,2-s2.0-84904760888,2014,"Ehmann, Tom S.;Tee, Karen A.;Macewan, G. W.;Dalzell, Kacey L.;Hanson, Laura A.;Smith, Geoff N.;Kopala, Lili C.;Honer, William G.",Honer,William G.,7004460814,3,1,5,0,1,4
1099,Managing ADHD and disruptive behaviour disorders with combination psychostimulant and antipsychotic treatment,2-s2.0-84900831750,2014,"Elbe, Dean;Barr, Alasdair M.;Honer, William G.;Procyshyn, Ric M.",Honer,William G.,7004460814,1,0,0,0,1,0
1100,Pharmacological treatment of antipsychotic-induced dyslipidemia and hypertension,2-s2.0-84897500213,2014,"Tse, Lurdes;Procyshyn, Ric M.;Fredrikson, Diane H.;Boyda, Heidi N.;Honer, William G.;Barr, Alasdair M.",Honer,William G.,7004460814,3,4,3,9,5,4
1102,Impaired musical ability in people with schizophrenia,2-s2.0-84895437980,2014,"Hatada, Sanae;Sawada, Ken;Akamatsu, Masanori;Doi, Erina;Minese, Masayoshi;Yamashita, Motoshi;Thornton, Allen E.;Honer, William G.;Inoue, Shimpei",Honer,William G.,7004460814,3,4,2,1,2,1
1103,Routine exercise ameliorates the metabolic side-effects of treatment with the atypical antipsychotic drug olanzapine in rats,2-s2.0-84888628535,2014,"Boyda, H. N.;Ramos-Miguel, A.;Procyshyn, R. M.;Töpfer, E.;Lant, N.;Choy, H. H.T.;Wong, R.;Li, L.;Pang, C. C.Y.;Honer, W. G.;Barr, A. M.",Honer,William G.,7004460814,4,3,6,8,3,2
1106,Predictors of persistent psychotic symptoms in persons with methamphetamine abuse receiving psychiatric treatment,2-s2.0-84889776084,2013,"Lecomte, Tania;Mueser, Kim T.;Macewan, William;Thornton, Allen E.;Buchanan, Tari;Bouchard, Vanessa;Goldner, Elliot;Brink, Johann;Lang, Donna;Kang, Shimi;Barr, Alasdair M.;Honer, William G.",Honer,William G.,7004460814,9,6,2,4,1,2
1107,The hotel study: Multimorbidity in a community sample living in marginal housing,2-s2.0-84889600093,2013,"Vila-Rodriguez, Fidel;Panenka, William J.;Lang, Donna J.;Thornton, Allen E.;Vertinsky, Talia;Wong, Hubert;Barr, Alasdair M.;Procyshyn, Ric M.;Sidhu, J. J.;Smith, Geoffrey N.;Buchanan, T.;Krajden, Mel;Krausz, Michael;Montaner, Julio S.;MacEwan, G. William;Honer, William G.",Honer,William G.,7004460814,5,13,7,7,7,9
1108,Personalized risk assessment of drug-related harm is associated with health outcomes,2-s2.0-84892397735,2013,"Jones, Andrea A.;Vila-Rodriguez, Fidel;Panenka, William J.;Leonova, Olga;Strehlau, Verena;Lang, Donna J.;Thornton, Allen E.;Wong, Hubert;Barr, Alasdair M.;Procyshyn, Ric M.;Smith, Geoffrey N.;Buchanan, Tari;Krajden, Mel;Krausz, Michael;Montaner, Julio S.;MacEwan, G. William;Nutt, David J.;Honer, William G.",Honer,William G.,7004460814,0,2,0,1,0,1
1110,The effect of aerobic exercise on cortical architecture in patients with chronic schizophrenia: A randomized controlled MRI study,2-s2.0-84883195920,2013,"Falkai, Peter;Malchow, Berend;Wobrock, Thomas;Gruber, Oliver;Schmitt, Andrea;Honer, William G.;Pajonk, Frank Gerald;Sun, Frank;Cannon, Tyrone D.",Honer,William G.,7004460814,5,2,3,4,3,3
1111,Effects of eight weeks of atypical antipsychotic treatment on middle frontal thickness in drug-naïve first-episode psychosis patients,2-s2.0-84881258798,2013,"Goghari, Vina M.;Smith, Geoffrey N.;Honer, William G.;Kopala, Lili C.;Thornton, Allen E.;Su, Wayne;MacEwan, G. William;Lang, Donna J.",Honer,William G.,7004460814,2,7,7,3,3,2
1113,"Relationships among depression, PTSD, methamphetamine abuse, and psychosis",2-s2.0-84877671259,2013,"Lecomte, Tania;Paquin, Karine;Mueser, Kim T.;MacEwan, G. William;Goldner, Elliot;Thornton, Allen E.;Brink, Johann;Lang, Donna;Kang, Shimi;Barr, Alasdair M.;Honer, William G.",Honer,William G.,7004460814,1,0,1,1,1,0
1115,Antipsychotic polypharmacy increases metabolic dysregulation in female rats,2-s2.0-84876140983,2013,"Boyda, Heidi N.;Procyshyn, Ric M.;Tse, Lurdes;Xu, James;Jin, Chen Helen;Wong, Daniel;Pang, Catherine C.Y.;Honer, William G.;Barr, Alasdair M.",Honer,William G.,7004460814,2,0,3,3,1,0
1116,Metabolic Side-Effects of the Novel Second-Generation Antipsychotic Drugs Asenapine and Iloperidone: A Comparison with Olanzapine,2-s2.0-84872256208,2013,"Boyda, Heidi N.;Procyshyn, Ric M.;Pang, Catherine C.Y.;Hawkes, Erin;Wong, Daniel;Jin, Chen Helen;Honer, William G.;Barr, Alasdair M.",Honer,William G.,7004460814,0,1,4,8,4,1
1117,Much of late life cognitive decline is not due to common neurodegenerative pathologies.,2-s2.0-84891553797,2013,"Boyle, Patricia A.;Wilson, Robert S.;Yu, Lei;Barr, Alasdair M.;Honer, William G.;Schneider, Julie A.;Bennett, David A.",Honer,William G.,7004460814,31,24,24,16,22,12
1118,Predicting 1-year risk for relapse in patients who have discontinued or continued quetiapine after remission from first-episode psychosis,2-s2.0-84884142945,2013,"Hui, Christy L.M.;Wong, Gloria H.Y.;Tang, Jennifer Y.M.;Chang, W. C.;Chan, Sherry K.W.;Lee, Edwin H.M.;Lam, May M.L.;Chiu, Cindy P.Y.;Law, C. W.;Chung, Dicky W.S.;Tso, Steve;Pang, Edwin P.F.;Chan, K. T.;Wong, Y. C.;Mo, Flora Y.M.;Chan, Kathy P.M.;Hung, S. F.;Honer, William G.;Chen, Eric Y.H.",Honer,William G.,7004460814,3,4,2,2,3,1
1119,Antipsychotic and psychostimulant drug combination therapy in attention deficit/hyperactivity and disruptive behavior disorders: A systematic review of efficacy and tolerability,2-s2.0-84875290063,2013,"Linton, David;Barr, Alasdair M.;Honer, William G.;Procyshyn, Ric M.",Honer,William G.,7004460814,3,1,2,7,8,1
1120,Synaptic proteins and choline acetyltransferase loss in visual cortex in dementia with Lewy Bodies,2-s2.0-84871966429,2013,"Mukaetova-Ladinska, Elizabeta B.;Andras, Alina;Milne, Joan;Abdel-All, Zeinab;Borr, Iwo;Jaros, Evelyn;Perry, Robert H.;Honer, William G.;Cleghorn, Andrea;Doherty, Jeanette;Mcintosh, Gary;Perry, Elaine K.;Kalaria, Raj N.;Mckeith, Ian G.",Honer,William G.,7004460814,6,3,3,2,2,1
1121,Using brain cell-type-specific protein interactomes to interpret neurodevelopmental genetic signals in schizophrenia,2-s2.0-85158169608,2023,"Hsu, Yu Han H.;Pintacuda, Greta;Liu, Ruize;Nacu, Eugeniu;Kim, April;Tsafou, Kalliopi;Petrossian, Natalie;Crotty, William;Suh, Jung Min;Riseman, Jackson;Martin, Jacqueline M.;Biagini, Julia C.;Mena, Daya;Ching, Joshua K.T.;Malolepsza, Edyta;Li, Taibo;Singh, Tarjinder;Ge, Tian;Egri, Shawn B.;Tanenbaum, Benjamin;Stanclift, Caroline R.;Apffel, Annie M.;Ripke, Stephan;Neale, Benjamin M.;Corvin, Aiden;Walters, James T.R.;Farh, Kai How;Holmans, Peter A.;Lee, Phil;Bulik-Sullivan, Brendan;Collier, David A.;Huang, Hailiang;Pers, Tune H.;Agartz, Ingrid;Agerbo, Esben;Albus, Margot;Alexander, Madeline;Amin, Farooq;Bacanu, Silviu A.;Begemann, Martin;Belliveau, Richard A.;Bene, Judit;Bergen, Sarah E.;Bevilacqua, Elizabeth;Bigdeli, Tim B.;Black, Donald W.;Bruggeman, Richard;Buccola, Nancy G.;Buckner, Randy L.;Byerley, William;Cahn, Wiepke;Cai, Guiqing;Campion, Dominique;Cantor, Rita M.;Carr, Vaughan J.;Carrera, Noa;Catts, Stanley V.;Chambert, Kimberley D.;Chan, Raymond C.K.;Chan, Ronald Y.L.;Chen, Eric Y.H.;Cheng, Wei;Cheung, Eric FC;Chong, Siow Ann;Cloninger, C. Robert;Cohen, David;Cohen, Nadine;Cormican, Paul;Craddock, Nick;Crowley, James J.;Curtis, David;Davidson, Michael;Davis, Kenneth L.;Degenhardt, Franziska;Del Favero, Jurgen;Demontis, Ditte;Dikeos, Dimitris;Dinan, Timothy;Djurovic, Srdjan;Donohoe, Gary;Drapeau, Elodie;Duan, Jubao;Dudbridge, Frank;Durmishi, Naser;Eichhammer, Peter;Eriksson, Johan;Escott-Price, Valentina;Essioux, Laurent;Fanous, Ayman H.;Farrell, Martilias S.;Frank, Josef;Franke, Lude;Freedman, Robert;Freimer, Nelson B.;Friedl, Marion;Friedman, Joseph I.;Fromer, Menachem;Genovese, Giulio;Georgieva, Lyudmila;Giegling, Ina",Hong,Kyung Sue,26655604800,0,0,0,0,0,0
1122,Heterogeneous early illness courses of Korean patients with bipolar disorders: replication of the staging model,2-s2.0-85141143389,2022,"Lee, Yejin;Lee, Dongbin;Jung, Hyewon;Cho, Yunji;Baek, Ji Hyun;Hong, Kyung Sue",Hong,Kyung Sue,26655604800,0,0,0,0,0,2
1123,Estimated glomerular filtration rate in Korean patients exposed to long-term lithium maintenance therapy,2-s2.0-85124772948,2022,"Cho, Yunji;Lee, Dongbin;Baek, Ji Hyun;Hong, Kyung Sue",Hong,Kyung Sue,26655604800,0,0,0,0,0,1
1124,Dissecting the genetic architecture of suicide attempt and repeated attempts in Korean patients with bipolar disorder using polygenic risk scores,2-s2.0-85124292794,2022,"Lee, Dongbin;Baek, Ji Hyun;Ha, Kyooseob;Cho, Eun Young;Choi, Yujin;Yang, So Yung;Kim, Ji Sun;Cho, Yunji;Won, Hong Hee;Hong, Kyung Sue",Hong,Kyung Sue,26655604800,0,0,0,0,1,2
